,Wort,difference
0,Spende,5541.052343107702
1,Babyklappe,5541.052343107702
2,Übergangsbereich,5541.052343107702
3,,4735.187722663743
4,Parteiengesetz,4735.187722663743
5,dual,4466.566182515759
6,Sponsoring,3929.3231022197865
7,Bmbf,3929.3231022197865
8,Paz,3929.3231022197865
9,Ermessen,3929.3231022197865
10,Elternteil,3929.3231022197865
11,Bolivien,3929.3231022197865
12,Gesetzgebung,3123.4584817758287
13,Café,3123.4584817758287
14,derländ,3123.4584817758287
15,Bmi,3123.4584817758287
16,Kontaktverbot,3123.4584817758287
17,Bildungskette,3123.4584817758287
18,Wüst,3123.4584817758287
19,Befragte,3123.4584817758287
20,Hungerkrise,3123.4584817758287
21,Klarsfeld,3123.4584817758287
22,Heinrich,3123.4584817758287
23,Meinungnach,3123.4584817758287
24,Einzelfäll,3123.4584817758287
25,Fachkräftesicherung,3123.4584817758287
26,Berufsbildungssystem,3123.4584817758287
27,gleichgeschlechtlich,3123.4584817758287
28,Zielgruppe,3123.4584817758287
29,sein.sowie,3123.4584817758287
30,Berufsbildungsbericht,3123.4584817758287
31,Worldskill,3123.4584817758287
32,Barbie,2586.215401479858
33,Diebeschneidung,2317.5938613318717
34,Abwarten,2317.5938613318717
35,Siedlungs-stopp,2317.5938613318717
36,Ju-gendliche,2317.5938613318717
37,Stipendiat,2317.5938613318717
38,Leopard-panzer,2317.5938613318717
39,Böll,2317.5938613318717
40,Personalstruktur,2317.5938613318717
41,hochsensibl,2317.5938613318717
42,Rechtsentwicklung,2317.5938613318717
43,Endverbleibskontrolle,2317.5938613318717
44,ge-währleist,2317.5938613318717
45,ge-liefert,2317.5938613318717
46,Pa-ket,2317.5938613318717
47,Untergrund,2317.5938613318717
48,Datensicherheit,2317.5938613318717
49,israelisch-pa-lästinensisch,2317.5938613318717
50,Wellenreuther,2317.5938613318717
51,natürlichein,2317.5938613318717
52,Mehrdemokratie,2317.5938613318717
53,Ausbilder,2317.5938613318717
54,G-8-länder,2317.5938613318717
55,Fol-ter,2317.5938613318717
56,Kindernach-zug,2317.5938613318717
57,Unabhängige,2317.5938613318717
58,derehemalig,2317.5938613318717
59,Wanka,2317.5938613318717
60,Aufweichung,2317.5938613318717
61,Ano-nymität,2317.5938613318717
62,Systemberatung,2317.5938613318717
63,Beate,2317.5938613318717
64,Auf-hebung,2317.5938613318717
65,waffen-fähig,2317.5938613318717
66,diesempunkt,2317.5938613318717
67,dahaben,2317.5938613318717
68,unverhältnismä-ßig,2317.5938613318717
69,Strukturprinzip,2317.5938613318717
70,Cameron,2317.5938613318717
71,schleunigst,2317.5938613318717
72,Projektförderung,2317.5938613318717
