,Wort,difference
0,Die,-85.60956034921506
1,vertreten,-84.50260345300082
2,Nuklearwaffe,-84.50260345300082
3,Bündnisse,-83.21115374075087
4,vielmehr,-82.48120390339223
5,Kraft,-82.0918973234676
6,weisen,-80.81274713228673
7,Abrüstung,-80.81274713228673
8,Vertrag,-79.3368046040011
9,Bündnisses,-78.79303630410638
10,4,-77.61487165433452
11,Abkommen,-76.97529655874408
12,erhöh,-76.97529655874408
13,Streitkräft,-76.97529655874408
14,Kultur,-76.97529655874408
15,Nachhaltigkeit,-76.97529655874408
16,wiederholen,-76.97529655874408
17,Bank,-76.29809939870714
18,Un-sicherheitsrat,-76.29809939870714
19,syrisch,-76.29809939870714
20,Aufklärung,-76.29809939870714
21,Nen,-75.57985998654675
22,vieler,-74.81673061112633
23,genauso,-74.00436708245299
24,tief,-74.00436708245299
25,Morgen,-73.13784598520142
26,2007,-73.13784598520142
27,Konsens,-73.13784598520142
28,Kosovo,-73.13784598520142
29,Marine,-72.21156481227733
30,Kinder,-72.21156481227733
31,Glück,-71.21912069843009
32,Grünen,-70.95983349751505
33,Trittin,-70.6958319838561
34,fair,-70.15316220577935
35,kommend,-70.15316220577935
36,länger,-70.15316220577935
37,Tod,-70.15316220577935
38,Nachbar,-70.15316220577935
39,vorhin,-70.15316220577935
40,Jürgen,-70.15316220577935
41,allein,-69.87421979648757
42,Palästina,-69.70433757729482
43,staatlich,-69.59001432286952
44,Atomwaffe,-69.59001432286952
45,Schwerpunkt,-69.00520690600163
46,Spd-fraktion,-69.00520690600163
47,Terrorist,-69.00520690600163
48,gegenwärtig,-69.00520690600163
49,Steinbrück,-69.00520690600163
50,nichtmehr,-69.00520690600163
51,geehrt,-68.6026771255601
52,Aspekt,-68.39746586494284
53,ge-meinsam,-67.7654151822417
54,Diktator,-67.7654151822417
55,Nato,-67.7654151822417
56,Milliarde,-67.7654151822417
57,Si-cherheit,-67.7654151822417
58,Einigung,-67.7654151822417
59,Staatsministerin,-67.7654151822417
60,90/die,-67.2745331799408
61,Nordafrika,-67.10756651249153
62,verehrt,-66.76846926004299
63,kalt,-66.42230748150176
64,Liga,-66.42230748150176
