,Wort,difference
2058,einig,9.359886201991463
2059,Rede,9.359886201991463
2060,vielleicht,9.359886201991463
2061,stark,9.359886201991463
2062,täglich,9.359886201991463
2063,Libanon,9.359886201991463
2064,sorgen,9.359886201991463
2065,es,8.405373479530208
2066,dabei,7.920940330912613
2067,von,7.088315865451577
2068,seit,6.3221115852694965
2069,Präsident,5.832147937411091
2070,zeigen,5.832147937411091
2071,werden,5.2467931368723235
2072,mein,3.169703964142872
2073,Aufgabe,2.5248933143669983
2074,Zukunft,2.5248933143669983
2075,gesamt,2.524893314366993
2076,Gespräch,2.524893314366993
2077,befreien,2.524893314366993
2078,Existenz,2.524893314366993
2079,aufgeben,2.524893314366993
2080,zulassen,2.524893314366993
2081,schwierig,2.524893314366993
2082,kurz,2.524893314366993
2083,Vertrauen,2.524893314366993
2084,verbessern,2.524893314366993
2085,zwischen,2.524893314366993
2086,hart,2.524893314366993
2087,entscheidend,2.524893314366993
2088,Zweifel,2.524893314366993
2089,Forderung,2.524893314366993
2090,Osten,2.524893314366993
2091,russisch,2.524893314366993
2092,Auseinandersetzung,2.524893314366993
2093,illegal,2.524893314366993
2094,1,2.524893314366993
2095,Amt,2.524893314366993
2096,strategisch,2.524893314366993
2097,jung,2.524893314366993
2098,Bemerkung,2.524893314366993
2099,funktionieren,2.524893314366993
2100,Anspruch,2.524893314366993
2101,Vergangenheit,2.524893314366993
2102,Leiden,2.524893314366993
2103,Umsiedlung,2.524893314366993
2104,vier,2.524893314366993
2105,katastrophal,2.524893314366993
2106,System,2.524893314366993
2107,Wohlstand,2.524893314366993
2108,Mal,2.524893314366993
2109,Hilfsgüter,2.524893314366993
2110,bezahlbar,2.524893314366993
2111,Waffenruhe,2.524893314366993
2112,Westen,2.524893314366993
2113,gewinnen,2.524893314366993
2114,länger,2.524893314366993
2115,Ort,2.524893314366993
2116,Nato,2.524893314366993
2117,Folge,2.524893314366993
2118,Afghane,2.524893314366993
2119,vieler,2.524893314366993
2120,Bereich,2.524893314366993
2121,Beteiligung,2.524893314366993
2122,link,2.524893314366993
2123,Kampfhandlung,2.524893314366993
2124,Maß,2.524893314366993
2125,2025,2.524893314366993
2126,heute,2.524893314366993
2127,Milliarde,2.524893314366993
2128,regieren,2.524893314366993
2129,Macht,2.524893314366993
2130,Cdu,2.524893314366993
2131,darunter,2.524893314366993
2132,künftig,2.524893314366993
2133,ein,2.5248933143669805
2134,sich,2.17969165337585
2135,dieser,1.7462232385616918
2136,so,1.4679356513322668
2137,als,1.3187180989038474
2138,ganz,0.726210975518466
2139,tun,0.4325485528492836
2140,in,-0.3033796046500104
2141,Konflikt,-0.5819216345532073
2142,jed,-1.0104478344042676
2143,der,-1.3324789093418492
2144,groß,-1.5761024182077035
2145,treffen,-3.5059827629487037
2146,Syrien,-3.5059827629487037
2147,handeln,-3.5059827629487037
2148,viel,-3.50598276294873
2149,sein,-3.9481651229962904
2150,Jahr,-4.132567290462039
2151,ich,-5.029572508796891
2152,immer,-5.36163694058431
2153,Dame,-5.640806153148949
2154,zu,-5.901810245717963
2155,und,-8.067847698075438
2156,welche,-8.866761498340447
2157,innerhalb,-8.866761498340447
2158,Stärkung,-8.866761498340447
2159,fest,-8.866761498340447
2160,Engagement,-8.866761498340447
2161,Zusammenleben,-8.866761498340447
2162,Geld,-8.866761498340447
2163,wirtschaftlich,-8.866761498340447
2164,hinaus,-8.866761498340447
2165,blockieren,-8.866761498340447
2166,Force,-8.866761498340447
2167,diese,-8.866761498340447
2168,verlassen,-8.866761498340447
2169,Mitte,-8.866761498340447
2170,neben,-8.866761498340447
2171,Position,-8.866761498340447
2172,einstellen,-8.866761498340447
2173,behaupten,-8.866761498340447
2174,danke,-8.866761498340447
2175,Minister,-8.866761498340447
2176,Schutzschild,-8.866761498340447
2177,nie,-8.866761498340447
2178,langfristig,-8.866761498340447
2179,Siedlungsbau,-8.866761498340447
2180,Grüne,-8.866761498340447
2181,Kraft,-8.866761498340447
2182,aktiv,-8.866761498340447
2183,Versprechen,-8.866761498340447
2184,Aufmerksamkeit,-8.866761498340447
2185,haben,-8.86676149834045
2186,würd,-8.866761498340457
2187,mehr,-8.866761498340471
