,Wort,difference
0,Verjährung,-96.77620905894351
1,Mord,-95.30447841193948
2,Grundgesetz,-94.00016685970044
3,vier,-92.42126340172688
4,Gesellschaft,-92.0002224796006
5,Gerechtigkeit,-91.692538728816
6,Geld,-90.60895682387894
7,Aufhebung,-90.60895682387894
8,Student,-90.40026697552071
9,Verbrechen,-89.9537677650798
10,Unrecht,-89.71457175948647
11,Argument,-89.2003003474608
12,Eingabe,-88.00033371940089
13,Terrorismus,-88.00033371940089
14,Inhalt,-87.29447099701271
15,Gemeinde,-87.29447099701271
16,kaum,-86.50037543432599
17,Mörder,-86.50037543432599
18,Regime,-86.50037543432599
19,Arbeitnehmer,-85.60040046328105
20,1969,-85.35633945418411
21,Spd,-85.10386254822176
22,Mut,-84.57185763922969
23,Täter,-84.57185763922969
24,Petition,-84.57185763922969
25,aufbauen,-84.00044495920118
26,Petitionsausschuß,-84.00044495920118
27,Schutz,-83.38507745763198
28,nötig,-83.38507745763198
29,ausschließlich,-82.72048055593726
30,ideologisch,-82.72048055593726
31,Carter,-82.36783730197679
32,Generation,-82.00050057910131
33,ausländisch,-82.00050057910131
34,Gegenwart,-82.00050057910131
35,Institution,-82.00050057910131
36,Ausbildung,-82.00050057910131
37,Kirche,-82.00050057910131
38,Wehner,-81.74698650275062
39,kürzlich,-81.2179136477579
40,London,-81.2179136477579
41,Rechtsfrieden,-81.2179136477579
42,weitgehend,-81.2179136477579
43,Gericht,-81.2179136477579
44,Ding,-80.6572543536611
45,zählen,-80.3641824499287
46,Bekämpfung,-80.3641824499287
47,vorig,-80.3641824499287
48,angemessen,-80.3641824499287
49,Rechtsausschuß,-80.3641824499287
50,Preis,-80.3641824499287
51,Druck,-80.3641824499287
52,Ost-berlin,-80.3641824499287
53,Verjährungsfrist,-79.42914351897292
54,Mitte,-79.42914351897292
55,4,-79.42914351897292
56,1965,-79.42914351897292
57,Strafverfahren,-79.42914351897292
58,innerdeutsch,-79.42914351897292
59,15,-79.42914351897292
60,Fälle,-78.92741531211861
61,technisch,-78.40060069492158
62,Verfassung,-78.40060069492158
63,000,-78.12719057713576
64,Nationalsozialismus,-77.2637902051806
65,kämpfen,-77.2637902051806
66,warnen,-77.2637902051806
67,Weltwirtschaft,-77.2637902051806
68,Mordtat,-77.2637902051806
69,bedenken,-77.2637902051806
70,unvermeidlich,-77.2637902051806
71,kommunistisch,-76.00066743880176
72,Washington,-76.00066743880174
73,Kind,-76.00066743880174
74,bekräftigen,-76.00066743880174
75,Straftat,-76.00066743880174
76,ehemalig,-76.00066743880174
77,Programm,-76.00066743880174
78,Auslandsaufenthalt,-76.00066743880174
79,Strafe,-76.00066743880174
80,nationalsozialistisch,-76.00066743880174
81,16,-76.00066743880174
82,Aufbau,-76.00066743880174
83,Kreis,-76.00066743880174
84,Kompromiß,-76.00066743880174
85,jung,-75.45522806241088
86,Gesetz,-75.31497222276751
87,Wirklichkeit,-75.07761618644797
88,Menschenrecht,-74.75394886419406
89,Fäll,-74.58894199402539
90,nochmals,-74.58894199402539
91,Interview,-74.58894199402539
92,Straße,-74.58894199402539
93,Bayern,-74.58894199402539
94,gewähren,-74.58894199402539
95,Städte,-74.58894199402539
96,Apel,-74.58894199402539
97,Erfahrung,-74.28642939871617
98,mancher,-74.08072083390589
99,Rechtsstaat,-73.81890993323827
100,Bild,-73.81890993323827
101,bewältigen,-73.00075086865196
102,Cdu/csu-fraktion,-73.00075086865196
103,Dollar,-73.00075086865196
104,Gebrauch,-73.00075086865196
105,Richter,-73.00075086865196
106,Handel,-73.00075086865196
107,Anträg,-73.00075086865196
108,80er,-73.00075086865196
109,Formel,-73.00075086865196
110,bauen,-73.00075086865196
111,Hochschule,-73.00075086865196
112,vertiefen,-73.00075086865196
113,selber,-73.00075086865196
114,relativ,-73.00075086865196
115,Rechtsordnung,-73.00075086865196
116,weimarer,-73.00075086865196
117,dauern,-73.00075086865196
118,Wunsch,-72.1298073482859
119,Strafverfolgung,-71.2008009265621
