,Wort,difference
4775,warum,9.960578280399243
4776,Verpflichtung,9.960578280399243
4777,wissen,9.21960403322675
4778,in,8.588711764531759
4779,bisherig,7.996996525392132
4780,angehen,7.996996525392132
4781,also,7.996996525392131
4782,Konfliktpotential,7.996996525392119
4783,Schmidtund,7.996996525392119
4784,Nettokreditaufnahme,7.996996525392119
4785,nachmittag,7.996996525392119
4786,untergraben,7.996996525392119
4787,Nahosterklärung,7.996996525392119
4788,anheben,7.996996525392119
4789,Medikament,7.996996525392119
4790,Unzulänglichkeit,7.996996525392119
4791,Zwiespalt,7.996996525392119
4792,Ausbreitung,7.996996525392119
4793,Mitteilung,7.996996525392119
4794,nachwachsend,7.996996525392119
4795,Fahrer,7.996996525392119
4796,Trauer,7.996996525392119
4797,unzumutbar,7.996996525392119
4798,Franzose,7.996996525392119
4799,Lehrpläne,7.996996525392119
4800,unerläßlich,7.996996525392119
4801,geschätzen,7.996996525392119
4802,Bewohner,7.996996525392119
4803,vormittag,7.996996525392119
4804,notwendigerweise,7.996996525392119
4805,Bein,7.996996525392119
4806,Tausend,7.996996525392119
4807,brechen,7.996996525392119
4808,Kriegsopferversorgung,7.996996525392119
4809,Slogan,7.996996525392119
4810,geschrieben,7.996996525392119
4811,Finanzhoheit,7.996996525392119
4812,Verurteilte,7.996996525392119
4813,obliegen,7.996996525392119
4814,Gorleben,7.996996525392119
4815,früheren,7.996996525392119
4816,irren,7.996996525392119
4817,Weltmacht,7.996996525392119
4818,erbitten,7.996996525392119
4819,Unterzeichner,7.996996525392119
4820,Doppelmoral,7.996996525392119
4821,mitschuldig,7.996996525392119
4822,Konferenzteilnehmer,7.996996525392119
4823,Ermessen,7.996996525392119
4824,Sekretär,7.996996525392119
4825,1985,7.996996525392119
4826,Bürgermeist,7.996996525392119
4827,vorbei,7.996996525392119
4828,Roy,7.996996525392119
4829,gewillt,7.996996525392119
4830,Ersatz,7.996996525392119
4831,Zufall,7.996996525392119
4832,Knesset,7.996996525392119
4833,900,7.996996525392119
4834,zusammenfassend,7.996996525392119
4835,unerledigt,7.996996525392119
4836,lapidar,7.996996525392119
4837,plädieren,7.996996525392119
4838,unausweichlich,7.996996525392119
4839,netto,7.996996525392119
4840,unvermindert,7.996996525392119
4841,Servanda,7.996996525392119
4842,gebührend,7.996996525392119
4843,verwinden,7.996996525392119
4844,einfallen,7.996996525392119
4845,Lebensmittel,7.996996525392119
4846,Zumutung,7.996996525392119
4847,deutschamerikanisch,7.996996525392119
4848,Tischrede,7.996996525392119
4849,Energieproblem,7.996996525392119
4850,mitten,7.996996525392119
4851,Pause,7.996996525392119
4852,dienend,7.996996525392119
4853,tauchen,7.996996525392119
4854,Jahreswechsel,7.996996525392119
4855,Verfahrenshindernis,7.996996525392119
4856,Ns-terror,7.996996525392119
4857,muslimisch,7.996996525392119
4858,durchgreifend,7.996996525392119
4859,erledigen,7.996996525392119
4860,Emanzipation,7.996996525392119
4861,besorgen,7.996996525392119
4862,auffällig,7.996996525392119
4863,Pluralismus,7.996996525392119
4864,zusammenhalten,7.996996525392119
4865,schärf,7.996996525392119
4866,Posten,7.996996525392119
4867,gelassen,7.996996525392119
4868,innewohnend,7.996996525392119
4869,ausmachen,7.996996525392119
4870,Gesundheitswesen,7.996996525392119
4871,Zeche,7.996996525392119
4872,Krisenbewältigung,7.996996525392119
4873,Hypothek,7.996996525392119
4874,Effekt,7.996996525392119
4875,Wirtschaftssystem,7.996996525392119
4876,Ellipse,7.996996525392119
4877,Finanzwirtschaft,7.996996525392119
4878,Schätzung,7.996996525392119
4879,Rückwirkungsverbot,7.996996525392119
4880,Dilemma,7.996996525392119
4881,zulässig,7.996996525392119
4882,Baumarkt,7.996996525392119
4883,unten,7.996996525392119
4884,--,7.996996525392119
4885,Deklamation,7.996996525392119
4886,Sanierung,7.996996525392119
4887,nuklearstrategisch,7.996996525392119
4888,wieviel,7.996996525392119
4889,Auslandsmüdigkeit,7.996996525392119
4890,fertigwerd,7.996996525392119
4891,Regierungssystem,7.996996525392119
4892,Lärmschutz,7.996996525392119
4893,unendlich,7.996996525392119
4894,Überzeugung,7.996996525392119
4895,erwünschen,7.996996525392119
4896,Unschuldige,7.996996525392119
4897,angehört,7.996996525392119
4898,Impuls,7.996996525392119
4899,fortdauernd,7.996996525392119
4900,Versorgungslage,7.996996525392119
4901,Schmid,7.996996525392119
4902,Einkommensteuer,7.996996525392119
4903,verstoßen,7.996996525392119
4904,Holland,7.996996525392119
4905,Verdacht,7.996996525392119
4906,Wörner,7.996996525392119
4907,Rechtsgeschichte,7.996996525392119
4908,Dissident,7.996996525392119
4909,Lenz,7.996996525392119
4910,Ausschüss,7.996996525392119
4911,Rät,7.996996525392119
4912,pariser,7.996996525392119
4913,Nord-süd-konflikt,7.996996525392119
4914,breit,7.996996525392119
4915,unvorsichtig,7.996996525392119
4916,bedingt,7.996996525392119
4917,belanglos,7.996996525392119
4918,1942,7.996996525392119
4919,spürt,7.996996525392119
4920,ärztlich,7.996996525392119
4921,gewalttätig,7.996996525392119
4922,wen,7.996996525392119
4923,werben,7.996996525392119
4924,Mitleid,7.996996525392119
4925,genehmigen,7.996996525392119
4926,einstehen,7.996996525392119
4927,Gesprächspartner,7.996996525392119
4928,Weiche,7.996996525392119
4929,zuweilen,7.996996525392119
4930,finanzieren,7.996996525392119
4931,Vance,7.996996525392119
4932,dänisch,7.996996525392119
4933,Ausbruch,7.996996525392119
4934,Wind,7.996996525392119
4935,funktionierend,7.996996525392119
4936,vorweg,7.996996525392119
4937,Tön,7.996996525392119
4938,innehaben,7.996996525392119
4939,Korb,7.996996525392119
4940,latent,7.996996525392119
4941,Bundeswehrhochschule,7.996996525392119
4942,Himmel,7.996996525392119
4943,Präsenz,7.996996525392119
4944,Auftrag,7.996996525392119
4945,entwerfen,7.996996525392119
4946,streichen,7.996996525392119
4947,Bezeichnung,7.996996525392119
4948,Buback,7.996996525392119
4949,kapitulieren,7.996996525392119
4950,Straußwenn,7.996996525392119
4951,glaubwürdig,7.996996525392119
4952,Schiedsrichter,7.996996525392119
4953,Bekundung,7.996996525392119
4954,Radio,7.996996525392119
4955,löst,7.996996525392119
4956,Fortführung,7.996996525392119
4957,Klammer,7.996996525392119
4958,Konferenztisch,7.996996525392119
4959,Kammer,7.996996525392119
4960,konkludent,7.996996525392119
4961,formuliert,7.996996525392119
4962,Warschauer-pakt-staat,7.996996525392119
4963,verbürgt,7.996996525392119
4964,imstande,7.996996525392119
4965,zufrieden,7.996996525392119
4966,Pacta,7.996996525392119
4967,Parteiführung,7.996996525392119
4968,Nkomo,7.996996525392119
4969,kläglich,7.996996525392119
4970,drohend,7.996996525392119
4971,Pfennig,7.996996525392119
4972,Wettstreit,7.996996525392119
4973,wortreich,7.996996525392119
4974,Gastgeber,7.996996525392119
4975,Ephraim,7.996996525392119
4976,gestrig,7.996996525392119
4977,Grohnde,7.996996525392119
4978,Opec-staat,7.996996525392119
4979,abbrechen,7.996996525392119
4980,unsicher,7.996996525392119
4981,Ns-regime,7.996996525392119
4982,Manipulation,7.996996525392119
4983,Staatsbürgerschaft,7.996996525392119
4984,Zivilcourage,7.996996525392119
4985,eins,7.996996525392119
4986,Wüst,7.996996525392119
4987,arbeitend,7.996996525392119
4988,Hohn,7.996996525392119
4989,hinzugefüg,7.996996525392119
4990,versorgungsstrategisch,7.996996525392119
4991,Stahl,7.996996525392119
4992,blank,7.996996525392119
4993,Zuschläg,7.996996525392119
4994,Rechtspflege,7.996996525392119
4995,Atomlabor,7.996996525392119
4996,Ausdrucksweise,7.996996525392119
4997,ungeheuer,7.996996525392119
4998,wodurch,7.996996525392119
4999,argumentieren,7.996996525392119
5000,undenkbar,7.996996525392119
5001,verbannen,7.996996525392119
5002,Justizministerium,7.996996525392119
5003,Kinderwelt,7.996996525392119
5004,Anschuldigung,7.996996525392119
5005,Anwesenheit,7.996996525392119
5006,personal,7.996996525392119
5007,30er,7.996996525392119
5008,Befangenheit,7.996996525392119
5009,Müssen,7.996996525392119
5010,überschreiten,7.996996525392119
5011,Ernstfall,7.996996525392119
5012,gefährdend,7.996996525392119
5013,Ergänzung,7.996996525392119
5014,Beweisführung,7.996996525392119
5015,Bundesverteidigungsminister,7.996996525392119
5016,Lust,7.996996525392119
5017,schieben,7.996996525392119
5018,Stop,7.996996525392119
5019,Vorweg,7.996996525392119
5020,vertraulich,7.996996525392119
5021,herausgeben,7.996996525392119
5022,gehalten,7.996996525392119
5023,Wirtschaftsgemeinschaft,7.996996525392119
5024,zurückgeben,7.996996525392119
5025,Wel,7.996996525392119
5026,Polemik,7.996996525392119
5027,Lagebeurteilung,7.996996525392119
5028,Höllenfeu,7.996996525392119
5029,politisch-psychologisch,7.996996525392119
5030,Mitspracherecht,7.996996525392119
5031,ansetzen,7.996996525392119
5032,vermerken,7.996996525392119
5033,ausstellen,7.996996525392119
5034,Laune,7.996996525392119
5035,Verteilungskämpfe,7.996996525392119
5036,persisch,7.996996525392119
5037,unrichtig,7.996996525392119
5038,hervor,7.996996525392119
5039,Voice,7.996996525392119
5040,Stadium,7.996996525392119
5041,Wehrhaft,7.996996525392119
5042,Asean,7.996996525392119
5043,abverlangen,7.996996525392119
5044,Ha,7.996996525392119
5045,platzen,7.996996525392119
5046,Den,7.996996525392119
5047,Kindergeld,7.996996525392119
5048,Rüstungsabbau,7.996996525392119
5049,Gesamtlösung,7.996996525392119
5050,vorschläg,7.996996525392119
5051,Vergebung,7.996996525392119
5052,bekräftigt,7.996996525392119
5053,andauernd,7.996996525392119
5054,neigen,7.996996525392119
5055,erstreben,7.996996525392119
5056,Atomminister,7.996996525392119
5057,Anmaßung,7.996996525392119
5058,Akzent,7.996996525392119
5059,fortgehen,7.996996525392119
5060,würdigen,7.996996525392119
5061,Vorurteil,7.996996525392119
5062,entdecken,7.996996525392119
5063,Angehörige,7.996996525392119
5064,Mitgliedsländer,7.996996525392119
5065,hinzukommen,7.996996525392119
5066,Brüssel,7.996996525392119
5067,Äthiopie,7.996996525392119
5068,Importkohle,7.996996525392119
5069,Ausschüsse,7.996996525392119
5070,Kandidat,7.996996525392119
5071,Paris,7.996996525392119
5072,700,7.996996525392119
5073,Wunschdenken,7.996996525392119
5074,verehren,7.996996525392119
5075,heimtückisch,7.996996525392119
5076,Johannes,7.996996525392119
5077,tagen,7.996996525392119
5078,unterhalb,7.996996525392119
5079,Monnet,7.996996525392119
5080,Nächstenlieb,7.996996525392119
5081,soeben,7.996996525392119
5082,Funktionsfähigkeit,7.996996525392119
5083,umhin,7.996996525392119
5084,grotesk,7.996996525392119
5085,Investitionsneigung,7.996996525392119
5086,Firma,7.996996525392119
5087,zuleiten,7.996996525392119
5088,Rechtspolitik,7.996996525392119
5089,verschärft,7.996996525392119
5090,fünft,7.996996525392119
5091,Baum-kommission,7.996996525392119
5092,Rüstungswettlauf,7.996996525392119
5093,Greuel,7.996996525392119
5094,Ehmke,7.996996525392119
5095,Station,7.996996525392119
5096,läufen,7.996996525392119
5097,vietnamesisch,7.996996525392119
5098,Einforderung,7.996996525392119
5099,grundsätzlich,7.996996525392119
5100,Konstellation,7.996996525392119
5101,Keller,7.996996525392119
5102,Hybris,7.996996525392119
5103,Leistungskraft,7.996996525392119
5104,Sowjet,7.996996525392119
5105,voranbringen,7.996996525392119
5106,durchschnittlich,7.996996525392119
5107,meistern,7.996996525392119
5108,Ostverträg,7.996996525392119
5109,Nebenzahl,7.996996525392119
5110,Besprechung,7.996996525392119
5111,Unterwerfung,7.996996525392119
5112,informativ,7.996996525392119
5113,Mitarbeit,7.996996525392119
5114,Standort,7.996996525392119
5115,Gegensätzlichkeit,7.996996525392119
5116,Minderheit,7.996996525392119
5117,Gewaltkriminalität,7.996996525392119
5118,nehmend,7.996996525392119
5119,Steuerpolitik,7.996996525392119
5120,seinerzeitig,7.996996525392119
5121,Luftfahrzeug,7.996996525392119
5122,einberufen,7.996996525392119
5123,140,7.996996525392119
5124,Rapallo,7.996996525392119
5125,Anfechtung,7.996996525392119
5126,Bundesanwaltschaft,7.996996525392119
5127,Zukunftsinvestition,7.996996525392119
5128,Rückgang,7.996996525392119
5129,Entmachtung,7.996996525392119
5130,Khalkhali,7.996996525392119
5131,Mißtrauen,7.996996525392119
5132,Kreml,7.996996525392119
5133,gewachsen,7.996996525392119
5134,Protest,7.996996525392119
5135,Sozial,7.996996525392119
5136,universell,7.996996525392119
5137,Wertschätzung,7.996996525392119
5138,Empfinden,7.996996525392119
5139,Schleyer,7.996996525392119
5140,Friedensziel,7.996996525392119
5141,Nummer,7.996996525392119
5142,verschulden,7.996996525392119
5143,unvernünftig,7.996996525392119
5144,Waage,7.996996525392119
5145,bevorstehen,7.996996525392119
5146,Wahlkreis,7.996996525392119
5147,Verwirrspiel,7.996996525392119
5148,Oder,7.996996525392119
5149,zugrunde,7.996996525392119
5150,Ausbilder,7.996996525392119
5151,mitwirkend,7.996996525392119
5152,südostasiatisch,7.996996525392119
5153,Erhebung,7.996996525392119
5154,strecken,7.996996525392119
5155,retten,7.996996525392119
5156,Der—,7.996996525392119
5157,regeln,7.996996525392119
5158,Alexander,7.996996525392119
5159,Blickwinkel,7.996996525392119
5160,Menschenrechtsdebatte,7.996996525392119
5161,irreführend,7.996996525392119
5162,arabisch-israelisch,7.996996525392119
5163,links,7.996996525392119
5164,Kindergeldkasse,7.996996525392119
5165,Vermächtnis,7.996996525392119
5166,erneuern,7.996996525392119
5167,dank,7.996996525392119
5168,durchbrechen,7.996996525392119
5169,Isolation,7.996996525392119
5170,zirka,7.996996525392119
5171,lohnend,7.996996525392119
5172,Jota,7.996996525392119
5173,Mozambiqu,7.996996525392119
5174,einfließen,7.996996525392119
5175,übersetzen,7.996996525392119
5176,Grundüberzeugung,7.996996525392119
5177,Einführung,7.996996525392119
5178,Weitergabe,7.996996525392119
5179,Norden,7.996996525392119
5180,Natur,7.996996525392119
5181,akzeptabel,7.996996525392119
5182,Bundestagspräsident,7.996996525392119
5183,Ermächtigungsgesetz,7.996996525392119
5184,Rassismus,7.996996525392119
5185,vergeuden,7.996996525392119
5186,fossil,7.996996525392119
5187,anraten,7.996996525392119
5188,Lektion,7.996996525392119
5189,Apparat,7.996996525392119
5190,Kraftmeierei,7.996996525392119
5191,lebenswert,7.996996525392119
5192,Freisprüch,7.996996525392119
5193,festnehmen,7.996996525392119
5194,Verfasser,7.996996525392119
5195,Siad,7.996996525392119
5196,Konfliktpartei,7.996996525392119
5197,fühlen,7.996996525392119
5198,Vergleich,7.996996525392119
5199,Mißachtung,7.996996525392119
5200,Synagoge,7.996996525392119
5201,Figaro,7.996996525392119
5202,du,7.996996525392119
5203,Farbe,7.996996525392119
5204,Uran,7.996996525392119
5205,Generalbundesanwalt,7.996996525392119
5206,Zapu,7.996996525392119
5207,unschuldig,7.996996525392119
5208,Nord-süd-gefälle,7.996996525392119
5209,Austritt,7.996996525392119
5210,unsererseits,7.996996525392119
5211,Konfliktbeherrschung,7.996996525392119
5212,Abenteuer,7.996996525392119
5213,ältern,7.996996525392119
