,Wort,difference
3592,Drucksache,9.87604958016794
3593,regeln,9.87604958016794
3594,Bundestag,9.87604958016794
3595,Bundesrepublik,9.876049580167928
3596,wie,9.876049580167924
3597,unter,8.118032786885248
3598,nationalsozialistisch,7.259953161592505
3599,europäisch,7.259953161592505
3600,Sinn,7.259953161592505
3601,können,5.378199597354053
3602,anerkennen,4.765535646206643
3603,tun,3.561334087054838
3604,kommen,3.561334087054838
3605,ganz,3.561334087054838
3606,sagen,3.166061819547
3607,sondern,2.3845007451564832
3608,der,1.9493225110874632
3609,und,1.7913112854510598
3610,anderer,0.10928961748634887
3611,Nr,0.10928961748634887
3612,Name,-2.066999287241623
3613,schon,-2.066999287241623
3614,insbesondere,-2.066999287241623
3615,Deutschland,-2.596366858661924
3616,Deutsche,-4.150680153470516
3617,Weise,-4.150680153470516
3618,Bundeskanzler,-6.147540983606539
3619,nur,-6.147540983606539
3620,sie,-6.580040794742016
3621,werden,-6.794799321650634
3622,wenn,-7.115092107486903
3623,drei,-8.06289729006357
3624,ihm,-9.901639344262291
3625,Berlin,-9.901639344262291
