,Wort,difference
0,sicherlich,-90.5754869628304
1,Nuklearwaffe,-90.5754869628304
2,Einflus,-89.99847596055471
3,Linkspartei,-89.34620265363435
4,Fähigkeit,-89.34620265363435
5,Datenschutz,-88.04695907480928
6,Existenzrecht,-87.7481330516795
7,15,-87.4339826171072
8,Sicherheitspolitik,-87.4339826171072
9,Datum,-86.75473843424813
10,Kooperation,-86.38681450186613
11,rund,-86.38681450186613
12,Kontext,-83.66417740223935
13,Morgen,-83.66417740223935
14,Beschneidung,-83.66417740223935
15,Wandel,-83.10087317473037
16,konstruktiv,-83.10087317473037
17,Kinder,-83.10087317473037
18,Aufruf,-81.84908600248818
19,Engagement,-81.33048845970211
20,berücksichtigen,-81.1509739256608
21,Wachstum,-80.39701288268722
22,Einigung,-80.39701288268722
23,infragen,-79.58022175279918
24,christlich-liberal,-79.58022175279918
25,Anwendung,-79.58022175279918
26,Zeitpunkt,-79.14575838583745
27,libanesisch,-79.14575838583745
28,entscheidend,-78.99679951716489
29,sicherheitspolitisch,-78.6924053072687
30,Ei-ne,-78.6924053072687
31,Deutschenbundestag,-78.6924053072687
32,bemerkenswert,-78.6924053072687
33,beruflich,-78.6924053072687
34,manch,-78.6924053072687
35,Kontinuität,-78.6924053072687
36,Außen,-77.72387827578093
37,Ebene,-77.72387827578093
38,vergangen,-76.66311057462765
39,Sozialdemokrat,-76.66311057462764
40,Menge,-76.66311057462764
41,Statut,-76.66311057462764
42,Forschung,-75.496266103359
43,Kairo,-75.496266103359
44,Liba-no,-75.496266103359
45,Anstrengung,-75.496266103359
46,ökonomisch,-75.496266103359
47,wahren,-75.496266103359
48,Südsudan,-75.496266103359
49,profitieren,-75.496266103359
50,Betrieb,-75.496266103359
51,wiederholt,-75.496266103359
52,Äußerung,-75.496266103359
53,Verfahren,-74.86796523421438
54,gelingen,-74.86796523421438
55,Führung,-74.86796523421438
56,Stelle,-74.86796523421437
57,Muslim,-74.20659589827264
58,Klarheit,-74.20659589827264
59,fragil,-74.20659589827264
60,dassdies,-74.20659589827264
61,Cdu/csu-fraktion,-74.20659589827264
62,Reform,-74.20659589827264
63,versetzen,-74.20659589827264
64,dual,-74.20659589827264
65,Münch,-74.20659589827264
66,erfolgreich,-73.86268384358296
67,zuletzt,-73.50947686849624
68,Bestandteil,-72.77362900373224
69,erwarten,-72.77362900373224
70,Umbrüch,-72.77362900373224
71,Reduzierung,-72.77362900373224
72,Öffnung,-72.77362900373224
73,Religiöse,-72.77362900373224
74,Unterstüt-zung,-72.77362900373224
75,vornehmen,-72.77362900373224
76,Partner,-72.77362900373224
77,verantwortungsvoll,-72.77362900373224
78,maritim,-72.77362900373224
79,Vision,-72.77362900373224
80,ausdrücklich,-71.99573268955317
81,schwierig,-71.72646088849118
82,jung,-71.50728616669653
83,Bildung,-71.50728616669653
84,Diskussion,-71.45196050876778
85,Rechtsstaatlichkeit,-71.17207776865767
86,Kindeswohl,-71.17207776865767
87,unmittelbar,-71.17207776865767
88,Buchholz,-71.17207776865767
89,Gruppierung,-71.17207776865767
90,Ichglaube,-71.17207776865767
91,Vorfeld,-71.17207776865767
92,aussehen,-71.17207776865767
93,Dafürhalt,-71.17207776865767
94,vergleichen,-71.17207776865767
95,transparent,-71.17207776865767
96,darstellen,-71.17207776865766
97,erheblich,-70.59551932403083
98,Aspekt,-70.59551932403083
99,Maß,-70.29850436770789
100,strategisch,-69.9954278816641
101,verbessern,-69.37033262919878
102,un-sern,-69.37033262919877
103,Aggression,-69.37033262919877
104,Kolle-ge,-69.37033262919877
105,Arbeitsplätz,-69.37033262919877
106,lieben,-69.37033262919877
107,Unter-stützung,-69.37033262919877
108,realistisch,-69.37033262919877
109,Überlegung,-69.37033262919877
110,2001,-69.37033262919877
111,hilfreich,-69.37033262919877
112,Abgeordnete,-69.37033262919877
113,Abend,-69.37033262919877
114,Jugendtourismus,-69.37033262919877
115,übernehmen,-69.37033262919877
116,Abschluss,-69.37033262919877
117,Ghetto,-69.37033262919877
118,Schwierigkeit,-69.37033262919877
119,800,-69.37033262919877
120,konventionell,-69.37033262919877
121,beklagen,-69.37033262919877
122,Erhöhung,-69.37033262919877
123,negativ,-69.37033262919877
124,Denken,-69.37033262919877
125,Juni,-68.88414743283685
126,insgesamt,-68.58495654276797
127,bekennen,-68.38227884304389
128,wirt-schaftlich,-67.32835480447869
129,behalten,-67.32835480447869
130,anerkannt,-67.32835480447869
131,stehend,-67.32835480447869
132,Nachbarschaft,-67.32835480447869
133,Van,-67.32835480447869
134,Esin,-67.32835480447869
135,Generalsekretär,-67.32835480447869
136,christlich,-67.32835480447869
137,erforderlich,-67.32835480447869
138,verteidigen,-67.32835480447869
139,Besuch,-67.32835480447869
140,wirmüssen,-67.32835480447869
141,Kontakt,-67.32835480447869
142,Veranstaltung,-67.32835480447869
143,Zweifel,-67.32835480447869
144,Mittelpunkt,-67.32835480447869
145,nichtnur,-67.32835480447869
146,genannt,-67.32835480447869
147,Friedensgespräch,-67.32835480447869
148,Rechtsstaat,-67.32835480447869
149,Perspektive,-66.58581741367139
150,Bereich,-66.58581741367139
151,Christ,-66.2017463494607
152,Verbündete,-66.2017463494607
153,Beitrag,-65.44345219704478
154,begegnen,-64.99466586194146
155,entschließen,-64.99466586194146
156,Vorhaben,-64.99466586194146
