,Wort,difference
0,Drucksache,-96.1764837026798
1,israelisch,-89.54905545399147
2,betonen,-88.80255941499085
3,Not,-87.9412178315286
4,Deckung,-86.93631931748934
5,Erhöhung,-86.93631931748934
6,Härte,-85.74871198271563
7,Vorschläg,-85.74871198271563
8,System,-85.74871198271563
9,Westdeutschland,-85.74871198271563
10,Judentum,-85.74871198271563
11,Ware,-85.74871198271563
12,Untersuchungskommission,-85.74871198271563
13,Adenauer,-85.74871198271563
14,Heilbronn,-85.74871198271563
15,nächst,-84.3235831809872
16,Berechtigte,-84.3235831809872
17,Haag,-84.3235831809872
18,Überleitungsvertrag,-84.3235831809872
19,Nationalarme,-84.3235831809872
20,Kommunist,-82.58175908998578
21,ordentlich,-82.58175908998578
22,Rußland,-82.58175908998578
23,Uno,-82.58175908998578
24,Rechnung,-82.58175908998578
25,rund,-82.58175908998578
26,Vermögen,-82.58175908998578
27,Schäffer,-82.58175908998578
28,Sowjetzone,-82.58175908998578
29,beitragen,-82.58175908998578
30,Wirtschaft,-82.58175908998578
31,500,-82.58175908998578
32,Schuldenregelungsabkommen,-82.58175908998578
33,trotz,-82.58175908998578
34,Akt,-82.58175908998578
35,Milliarde,-81.18829981718463
36,vorliegend,-80.404478976234
37,insofern,-80.404478976234
38,mancher,-80.404478976234
39,Auswirkung,-80.404478976234
40,Senkung,-80.404478976234
41,Lieferung,-80.404478976234
42,Abs,-80.404478976234
43,Verbesserung,-80.404478976234
44,Situation,-80.404478976234
45,Körperschaftsteuer,-80.404478976234
46,erleben,-80.404478976234
47,Abg,-80.404478976234
48,Vollversammlung,-80.404478976234
49,Landdienst,-80.404478976234
50,entweder,-80.404478976234
51,vorschlagen,-80.404478976234
52,individuell,-79.55249980128765
53,arabisch,-79.09811090798293
54,Osten,-79.09811090798293
55,Europa,-79.09811090798293
56,Hilfe,-79.09811090798293
57,richtig,-79.09811090798293
58,Greve,-77.60511882998172
59,Jugendhilfsdienst,-77.60511882998172
60,Wohnung,-77.60511882998172
61,Kriegszustand,-77.60511882998172
62,laufend,-77.60511882998172
63,Satz,-77.60511882998172
64,vertraglich,-77.60511882998172
65,Konsequenz,-77.60511882998172
66,Eingliederung,-77.60511882998172
67,Weltverbände,-77.60511882998172
68,4,-77.60511882998172
69,seitens,-77.60511882998172
70,Ghetto,-77.60511882998172
71,Risiko,-77.60511882998172
72,entstanden,-77.60511882998172
73,Hoffnung,-77.60511882998172
74,aufzeigen,-77.60511882998172
75,überlassen,-77.60511882998172
76,Araber,-77.60511882998172
77,Beschränkung,-77.60511882998172
78,bemerken,-77.60511882998172
79,vorläufig,-77.60511882998172
80,Westmächt,-77.60511882998172
81,Fürsorg,-77.60511882998172
82,3583,-77.60511882998172
83,Richtung,-77.60511882998172
84,bedeutsam,-77.60511882998172
85,Finanzminister,-77.60511882998172
86,einverstanden,-77.60511882998172
87,aufrechterhalten,-77.60511882998172
88,maßgebend,-77.60511882998172
89,schildern,-77.60511882998172
90,Ergänzung,-77.60511882998172
91,einschließlich,-77.60511882998172
92,Beträg,-77.60511882998172
93,Kriegsvorbereitung,-77.60511882998172
94,vereint,-76.4853747714808
95,Haushaltsausschuß,-76.4853747714808
96,Oktober,-75.88243566305724
97,Jugend,-75.24776291734823
98,Wiedergutmachungsrecht,-73.87263863497866
99,trotzdem,-73.87263863497866
100,Vorschläge,-73.87263863497866
101,Widerspruch,-73.87263863497866
102,Brentano,-73.87263863497866
103,Heimkehrer,-73.87263863497866
104,laut,-73.87263863497866
105,zweifellos,-73.87263863497866
106,Sowjetblock,-73.87263863497866
107,Bundesanteil,-73.87263863497866
108,Moskau,-73.87263863497866
109,Steuersenkung,-73.87263863497866
110,infolgedessen,-73.87263863497866
111,unterbringen,-73.87263863497866
112,sicherstellen,-73.87263863497866
113,vielfach,-73.87263863497866
114,I,-73.87263863497866
115,Entschädigungsgesetz,-73.87263863497866
116,Verhältnisse,-73.87263863497866
117,angehörig,-73.87263863497866
118,jemand,-73.87263863497866
119,Verständni,-73.87263863497866
120,Goldmarkhypothek,-73.87263863497866
121,Leiter,-73.87263863497866
122,liefern,-73.87263863497866
123,veranschlagen,-73.87263863497866
124,Armee,-73.87263863497866
125,Summe,-73.87263863497866
126,Erler,-73.87263863497866
127,Hände,-73.87263863497866
128,103,-73.87263863497866
129,Landwirtschaft,-73.87263863497866
130,häl,-73.87263863497866
131,Neutralität,-73.87263863497866
132,Heim,-73.87263863497866
133,mitteilen,-73.87263863497866
134,rückerstattungsrechtlich,-73.87263863497866
135,Schweden,-73.87263863497866
136,Delegierte,-73.87263863497866
137,Regierungsvorlage,-73.87263863497866
138,Liga,-73.87263863497866
139,glücklich,-73.87263863497866
140,wobei,-73.87263863497866
141,Titel,-73.87263863497866
142,erhöh,-73.87263863497866
143,erhöht,-73.87263863497866
144,zusammenfassen,-73.87263863497866
145,lenken,-73.87263863497866
146,danken,-73.87263863497866
147,Argument,-73.87263863497866
148,Goldklausel,-73.87263863497866
149,Erwerber,-73.87263863497866
150,D,-73.87263863497866
151,zerstört,-73.87263863497866
152,Schmid,-72.73666640171687
153,Entwicklung,-72.33573502527155
154,gesamtdeutsch,-72.33573502527155
155,Nr,-71.8628416069001
156,Dm,-71.73105163784578
157,Usa,-71.49742396543127
158,Einheit,-71.49742396543127
159,Auftrag,-71.49742396543127
160,alt,-71.49742396543127
161,Konferenz,-71.49742396543127
162,Behörde,-71.49742396543127
163,alliiert,-69.85304457882154
164,ergeben,-69.85304457882154
165,Krieg,-69.6585480922333
166,Rückerstattung,-69.6585480922333
167,Friede,-68.64716636197441
168,außerhalb,-68.64716636197441
169,Sachverständige,-68.64716636197441
170,zahllos,-68.64716636197441
171,gewinnen,-68.64716636197441
172,107,-68.64716636197441
173,kommend,-68.64716636197441
174,Zwang,-68.64716636197441
175,schweizerisch,-68.64716636197441
176,friedlich,-68.64716636197441
177,Taft,-68.64716636197441
178,geplant,-68.64716636197441
179,Goldman,-68.64716636197441
180,Transferfähigkeit,-68.64716636197441
181,herbeizuführen,-68.64716636197441
182,zunächsen,-68.64716636197441
183,beauftragen,-68.64716636197441
184,Lauf,-68.64716636197441
185,billigen,-68.64716636197441
186,Charta,-68.64716636197441
187,11,-68.64716636197441
188,Nacht,-68.64716636197441
189,unterzeichnen,-68.64716636197441
190,verschweigen,-68.64716636197441
191,ergreifen,-68.64716636197441
192,Grundsatz,-68.64716636197441
193,Transaktion,-68.64716636197441
194,Geburtstag,-68.64716636197441
195,Zuruf,-68.64716636197441
196,eingebracht,-68.64716636197441
