,Wort,difference
0,Unrwa,-95.90768950550648
1,Student,-91.81537901101292
2,link,-91.16060933189397
3,Roth,-89.47691587130234
4,Uni,-89.47691587130234
5,Westen,-87.00089607631465
6,Cdu,-86.18845208108431
7,Wirklichkeit,-86.18845208108431
8,Revolutionsgarde,-86.18845208108431
9,Baby,-85.26768221982329
10,stecken,-85.26768221982329
11,Zustände,-84.21537380695351
12,Pflp,-84.21537380695351
13,absolut,-84.21537380695351
14,Un,-83.63075802202586
15,Staatsbürger,-83.00117179210378
16,Standard,-83.00117179210378
17,Ampelregierung,-81.5846027747791
18,Bds,-81.5846027747791
19,geplant,-81.5846027747791
20,konservativ,-81.5846027747791
21,Mullah-regime,-81.5846027747791
22,Nordkorea,-81.5846027747791
23,willkommen,-81.5846027747791
24,Versagen,-81.5846027747791
25,rein,-81.5846027747791
26,verüb,-81.5846027747791
27,Berlinale,-81.5846027747791
28,The,-81.5846027747791
29,Gott,-79.91047575430447
30,gewünschen,-79.91047575430447
31,dein,-79.91047575430447
32,Nachbarschaft,-79.91047575430447
33,Ideologie,-79.91047575430447
34,Fiu,-79.91047575430447
35,verteilen,-79.91047575430447
36,Kämpfer,-79.91047575430447
37,enorm,-78.95383174260468
38,zukünftig,-77.90152332973493
39,entsetzlich,-77.90152332973491
40,Hören,-77.90152332973491
41,2015,-77.90152332973491
42,strukturell,-77.90152332973491
43,Erinnerungspolitik,-77.90152332973491
44,Csu,-77.90152332973491
45,grün,-77.90152332973491
46,Studentin,-77.90152332973491
47,Bds-bewegung,-77.90152332973491
48,Habeck,-77.90152332973491
49,Vizekanzler,-77.90152332973491
50,Auslöschung,-77.90152332973491
51,Islamverbände,-77.90152332973491
52,Iranpolitik,-77.90152332973491
53,diffamieren,-77.90152332973491
54,Geist,-77.90152332973491
55,Ministerin,-76.98075346847388
56,Jurist,-75.44613703303881
57,Imec,-75.44613703303881
58,Mütter,-75.44613703303881
59,2014,-75.44613703303881
60,Westbank,-75.44613703303881
61,systematisch,-75.44613703303881
62,Krim,-75.44613703303881
63,maximal,-75.44613703303881
64,Handwerk,-75.44613703303881
65,korrigieren,-75.44613703303881
66,verstörend,-75.44613703303881
67,Gedenktag,-75.44613703303881
68,Vorschlag,-75.44613703303881
69,Mullahs,-75.44613703303881
70,antworten,-75.44613703303881
71,Staatsministerin,-75.44613703303881
72,Indien,-75.44613703303881
73,Kundgebung,-75.44613703303881
74,existenziell,-75.44613703303881
75,Bürgerkrieg,-75.44613703303881
76,bearbeiten,-75.44613703303881
77,akademisch,-75.44613703303881
78,leugnen,-75.44613703303881
79,abschieben,-75.44613703303881
80,Blut,-75.44613703303881
81,Christ,-75.44613703303881
82,September,-75.44613703303881
83,beenden,-75.44613703303881
84,Documenta,-75.44613703303881
85,Mob,-75.44613703303881
86,Schwächung,-75.44613703303881
87,Aussöhnung,-75.44613703303881
88,Zitat,-75.4461370330388
89,Zäsur,-74.00179215262929
90,Kriegsverbrechen,-74.00179215262929
91,Grundrecht,-74.00179215262929
92,Leute,-74.00179215262929
93,laut,-73.4818279956819
94,bilden,-72.37690416216863
95,Skandal,-72.37690416216863
96,zusammenstehen,-72.37690416216863
97,bestrafen,-72.37690416216863
98,Judenhasser,-72.37690416216863
99,Folter,-72.37690416216863
100,Mädch,-72.37690416216863
101,Stopp,-72.37690416216863
102,verhandelbar,-72.37690416216863
103,irakisch,-72.37690416216863
104,Destabilisierung,-72.37690416216863
105,Hilfslieferung,-72.37690416216863
106,Anträge,-72.37690416216863
